comments,N,lang
"地理位置绝佳,出门就是地铁站,到各个景点都很方便,步行可达卢浮宫｡老佛爷总店近在咫尺,去机场也很方便｡房间干净,设施齐全｡Lydia女士很热情,是来巴黎旅行的不二选择!Absolutely recommend! ",1,catalan
"优点1地理位置优越,歌剧院旁边,多条地铁线交汇处,机场大巴几乎直达家门口｡
2Lydia很热心,Bernard回复迅速,沟通无障碍｡
3厨房的东西都很齐全,衣柜里甚至还有熨斗｡有电梯可到达5楼,爬一层楼梯｡

ps 屋内不是很大,更适合1~2人行李不多的朋友｡
临马路,怕噪音的话可能会有点影响｡
浴室干湿分离,下水不太通畅｡",1,catalan
"Très bel appartement, propre, calme. César est disponible. Je le recommande vivement.",1,catalan
Excellent location!  Cozy.,1,english
Excellent place,4,english
"Super appartement, conforme à la description. Je recommande vivement !",1,catalan
"Appartement sympa, clair et propre. Benedicte est disponible et arrangeante. Je recommande !!!",1,catalan
Excellent accueil. Appartement conforme.,1,catalan
"Perfect apartment, perfect clémence",1,english
Super chambre et super personne. Je recommande!,1,catalan
"Perfect place in ALL points. Do not hesitate. 
Thank you Camelia !",1,catalan
Je recommande cette chambre.,1,catalan
Just perfect ! Thank you Carlo !,1,english
Alles Prima.,1,catalan
Great Experience!,1,english
Excellent ! Je recommande vivement !,1,catalan
"L'amfitrió ens esperava tot i arribar un xic tard per embussos a paris. La casa estava tota preparada i varem estar perfectes!
El barri ideal amb metro i a prop del centre. ",1,catalan
Excellent apartament.,1,catalan
Great location; typical Parisian apartment.,1,english
Muy buen departamento. Ubicacion excelente.,1,catalan
"Agradable apartament, perfecte per una parella - el wc està en suite, dins el dormitori-, molt cèntric, situat en un barri amb molta vida nocturna i serveis. Ben comunicat.",1,catalan
"Excellent value.
",1,catalan
RDC C est pas génial,1,catalan
"Caroleさんは親切で感じの良い人です｡ｱﾊﾟｰﾄの自室に大体居るので､何か旅行で困った時は相談しやすかったです｡場所は､大通りに面していますが､お部屋は静かな環境で､白いﾚｰｽのﾍﾞｯﾄﾞﾒｲｸと､窓から緑の木々も見えます｡浴室も清潔です｡
一点だけ日本人に必要な情報があります｡最近ﾌﾗﾝｽでも少なくなりましたが､ﾄｲﾚの便座部が細い(つまり腰かけられない)ﾀｲﾌﾟです｡",1,catalan
"Bien situer, Carole est très sympa",1,catalan
"Super emplacement 
Chambre très calme
Personne très discrete
A renouvelller",1,catalan
Très bon accueil de Carole. Chambre au calme. Proche de tout.,1,catalan
"Carole的公寓地理位置非常好,有地铁和巴士多重选择;房间非常干净,可以看出Carole是很有品味,生活很有条理的一位女士;她很热情,讲解了在巴黎旅游的一些事项,最重要的是在入住和退房时间以外的时间还提供了行李寄存的服务｡总体来说,Carole这里可以算是民宿里的星级服务了,值得推荐!",1,catalan
"Propre, Carole super sympa, bien situé... je recommande vivement !",1,catalan
Simply Excellent,1,catalan
"Aurelien ha sido un anfitrión fantástico. Todo perfectamente organizado, tanto a la llegada como a la salida. No hemos podido coincidir con él pero a través del correo electrónico nos ha atendido perfectamente a diario. 
El piso es fantástico, situado en un barrio residencial perfecto para sentirse como en casa. Muy bien comunicado y con todos los servicios necesarios a unos pocos metros. Sin duda repetiremos cuando tengamos ocasión de volver a París!!! Gracias, Aurelien! 
Aurelien ha estat un amfitrió fantástic! Tot molt ben organitzat; una arribada perfecta i una sortida molt relaxada. No hem coincidit amb ell perquè era de viatge però, encara i així, ens ha atès perfectament per e-mail a diari. 
El barri és meravellós i tranquil, perfecte per comprar qualsevol cosa i per passejar amb els nostres dos infants. El metro, al final del carrer, una comunicació perfecta.  
El pis molt còmode i net. El sofà llit és gros, perfecte per dues persones. L'esmorzar del matí a la nostra disposició quan vàrem arribar. No ens ha faltat res, hem estat com a casa.
No dubtarem en tornar-hi si viatjam una altra vegada a aquesta meravellosa ciutat! Moltes gràcies, Aurelien! Salutacions des de Mallorca! 
",1,catalan
Merece la pena,1,catalan
Le chambre est tres proper. Sa endroit est tres agreable,1,catalan
Chambre très agréable et excellent accueil par nos hotes,1,catalan
Très central,2,catalan
"Encore merci Dorothée d'avoir accueilli nos amis québecois !
Ils étaient ravis !",1,catalan
Great Apartment!,5,english
"Appartement très bien situé. Très propre.
Contact facile ! Merci ",1,catalan
"깨끗한 시설에 별☆☆☆☆☆ 기본적인 주방용품이나 시설도 편리하게 구비 되어 있고요, 거기에 세탁기 까지 있어서 더 만족!! 숙소 주인 Marc가 많이 친절해서 또 만족스러웠 습니다. 마트가 가까이있고 버스나 지하철 이용도 너무 편리한 조건에 위치해 있습니다. 위치도 별☆☆☆☆☆ 또 이용하고 싶은 마음이 생길 만큼 만족스러웠습니다.",1,catalan
"Ha estat una experiencia inmillorable! La localitzacio del apartament, comoditats i manteniment excelent!! ",1,catalan
"가까운역이 근처에 3개나 있어서 여행하기에 굉장히 편리했습니다.
오페라, 쁘렝땅, 라파예트 백화점, 생오노레거리, 방돔광장이 걸어서 5분정도 거리라 여행하기 너무 좋았구요.
스튜디오는 작지만 아담하고 없는게 없어서 편리했어요.
Marc도 체크인시간에 맞추어서 나와줘서 반갑게 맞아주었고 친절하게 근처 맛집이나 가볼만한 곳들 추천해줘서 고마웠습니다. 
나중에 또 한번 찾아뵙고 싶네요 :)",1,catalan
"Super hôte, la chambre correspond à la description 
Très proche de tout (transport, magasins, lieux de visite, restaurants,..)",1,catalan
Excellent !!!!!,2,english
"Super logement, bien décoré, propre et calme.
Marc est très sympa. 
Concernant l emplacement: méga TOP.
Je recommande vivement",1,catalan
Marc는 신속하게 연락에 답변주었고. 집은 사진으로 본 것보다 더 기대 이상이었습니다. 마치 신혼집으로 살아도 될 정도로 모든것이 다 구비되어있었으며. 위치가 잘못되어있었는데 오히려 실제주소는 더 좋은 곳에 위치해있었습니다.,1,catalan
"El barrio muy lindo y el departamento bien ubicado a bares, restaurantes, metro.
A 5 minutos de Moulang Rouge y al Sagrado Corazon . Charlotte siempre dispuesta a nuestras consultas. Volveremos el proximo año!!!",1,catalan
Pasamos una maravillosa estadia en Paris.El barrio lleno de pequeños restaurantes espacios públicos como la Place de Vosges (casa de Victor Hugo) INVITAN AL DESCANSO Y AL DISFRUTE DE UN pARIS HERMOSO.,1,catalan
Nice apartment in a fantastic spot to see Paris. Very helpful. Can recommend.,1,catalan
"Fantastic,perfect",1,catalan
Per una parella i inclús amb un fill és ideal. Molt cèntric i tot a l'abast. Disseny actual i acollidor.,1,catalan
"Super accueil, tres Bien placé et propre! Je conseille! ",1,catalan
Excellent!!!!,2,english
Good apartment.,2,english
Excellente adresse!,2,catalan
Déçue par le logement. Aucun rangement libre. Appartement sale. Pas d'abattant toilette. (entre autres...),1,catalan
Great location. Cosy boat. Perfect!,1,english
Perfect place!!!,1,english
Todo era correcto. Respondió a nuestras consultas cada vez que necesitamos su ayuda,1,catalan
"Appartement idealement situé, en plein coeur de Paris. Tres calme. Charlie est disponible.",1,catalan
"CAN'T LOVE OUR  HOUSE IN PARIS MORE!!!EMMA 是一个非常细心的房东,帮我们标注了附近所有的超市邮局洗衣店饭店｡房子位置真心好!去哪里都很方便!而且很安全呢!!",1,catalan
"L'estada a l'apartament de la Catherine ha sigut perfecte. Ella ha sigut molt atenta amb nosaltres. Ens ha donat molta informació útil de Paris. Molt aconsellable.
Catherine's apartment is perfect for 3 people. Catherine has been very attentive and helpful. She gave us useful information of Paris. It's very recommendable.",1,catalan
Todo perfecto. Gracias Catherine una vez más!,1,catalan
"Bon rapport qualité prix, accès transports en communs facile.
Par contre un peu bruyant.",1,catalan
Todo correctoAurelia es una gram anfitriona,1,catalan
Cercano a la torre Eiffel,1,catalan
Confermo la precedente recensione. Valeriè è gentilissima e molto ospitale. L'appartamento è delizioso. Lo consiglio vivamente a chi vuol vivere Parigi dal centro di tutto (Les marais).,1,catalan
On reviendra. Très sympa!!! Merci Valerie,1,catalan
Super accueil. Je recommande,1,catalan
"Emplacement idéal 
Excellent accueil 
Joli appartement ",1,catalan
Just perfect!,3,catalan
"A great place. We will come back!
Super appartement! Emplacement ideal, pres des transports!",1,catalan
Excellent! Je recommande vivement,1,catalan
"Una setmana inoblidable en un entorn encantador! Montmarte és un lloc ideal per gaudir de l’allotjament. Aquest és suficient per dues persones, agradable i ben situat. Potser la solució del lavabo/dutxa és millorable, però finalment no ha suposat cap problema. El llit molt confortable. El contacte amb l’anfitriona és immediat si ho necessites.",1,catalan
Absolutely perfect!,4,catalan
Au-delà de nos espérances. Excellent rapport qualité-prix. Fortement recommandé.,1,catalan
La relació d'aquest apartament entre la qualitat i el preu és més que acceptable. Molt recomenable.,1,catalan
"Hem estat molt a gust al pis del Luís. És una persona encantadora, que ens va oferir informació només arribar.
El pis és molt tranquil, lluminós, amb molta vida i amb tots els elements per fer una estada agradable.
Està molt ben situat, prop del metro, de botigues, supermecats i restaurants.
És un bon lloc per anar amb els nens.
Molt recomanable.",1,catalan
"Estancia perfecta y Luis una persona encantadora. Si volvemos a París, repetiremos sin dudar!",1,catalan
"A cozy, charming Parisian apartment",1,catalan
"El apartamento perfecto para pasar unos días en París. Bien equipado, silencioso para dormir sin problema y la zona muy recomendable llena de bares para tomar algo. Francesca se molesto para q la llegada al apartamento fuera perfecta. Gracias!!",1,catalan
Perfect. Awesome. Cool. Parisian.,1,catalan
"Magnífico apartamento juntó a Tour Eifel
",1,catalan
Très bon accueil. Conforme à la description. Très calme. Super quartier.,1,catalan
"J'ai passé un très agréable séjour chez Barbara. Très belle chambre avec terrasse ! Le lit est super confortable. Dans un quartier calme ,(tout près du métro Convention ). Un accueil de qualité . J'y retournerai avec plaisir ! Gracias",1,catalan
Cerca del metro,2,catalan
"Todo normal ; el lugar es chico pero el corazon grande ; volveria a repetir ya que el barrio es increible ; destaco la ducha es espectacular , RECOMIENDO ESTE LUGAR",1,catalan
"Chambre spacieuse, appartement très propre. Tristan est disponible et accueillant. Merci !",1,catalan
Tristan est un hôte convivial et la chambre est agréable. A recommander sans hésiter.,1,catalan
캐서린은 항상 친절했고 숙소는 내 집처럼 편하게 쉴 수 있는 공간이었다.,1,catalan
"L'estada a la casa d'Odile & Laurent ha estat perfecta, el pis té una ubicació molt bona per a accedir al metro i d'allí a qualsevol zona de Paris. La zona és molt tranquila i amb diversos supermercats prop. Els nostres xiquets disfrutaren molt amb els joguets que hi ha a la casa. L'apartament té tot alló necessari per a una bona estada. En general és un apartament molt recomanable. Moltes gràcies Odile",1,catalan
