comments,N,lang,en-en,comments
"L'amfitriona és molt amable i es preocupa perquè tot  estigui a punt i per fer un cop de mà amb el que calgui. L'immoble i l'apartament són molt bonics i amb personalitat. L'interior és ampli, lluminós i ben decorat. Els llits són confortables. Està ben equipat a nivell d'electrodomèstics. La ubicació és bona, molt a prop del metro. 
",1,catalan,ca-en,"The host is very friendly and is concerned to ensure that everything is ready and to make a hand with whatever is needed. The building and the apartment are very beautiful and with personality. The interior is large, bright and nicely decorated. The beds are comfortable. It is well equipped in terms of appliances. The location is good, very close to the metro. 
"
"Carole, e' stata gentilissima ed attenta alle nostre esigenze, l'appartamento e' situato a les Marais, quindi centralissimo",1,catalan,it-en,"Carole was kind and attentive to our needs, the apartment is situated in les Marais, so very central"
"Excellent Stay, Excellent Location, Excellent Host, Excellent Apartment.",1,english,en-en,"Excellent Stay, Excellent Location, Excellent Host, Excellent Apartment."
Correspond aux photos,1,catalan,en-en,Correspond aux photos
"Super adresse. Accueil chaleureux, chambre impeccable et belle. Facilité de contact. On recommande vivement !",1,catalan,fr-en,"Super address. Warm welcome, room spotless and beautiful. Ease of contact. We highly recommend it !"
"Recomendo muito: local próximo ao metrô e de fácil acesso, ótimas instalações e muito charmoso. Joselyne é muito atenciosa e sempre responde prontamente. (Léo também é ótima e sempre disponível.)",1,catalan,pt-en,"I highly recommend it: the location next to the metro and easy to access, great facilities, and very charming. Joselyne is very helpful and always responds promptly. (Leo is also great and always available.)"
Excellent stay.  Great host!,1,english,en-en,Excellent stay.  Great host!
Excellent location. Spacious apartment. Comfortable and quiet. Many close cafe's.,1,english,en-en,Excellent location. Spacious apartment. Comfortable and quiet. Many close cafe's.
"Cordiale et serviable. 
Bref, recommandable. 
Merci Tessane",1,catalan,fr-en,"Cordial and eager to help. 
In short, recommendable. 
Thank You Tessane"
Comme d'habitude: tres sympa!,1,catalan,fr-en,As usual: very nice!
L'appartement est stylé. Tout est propre. 10mins de la gare à pied. Je recommande.,1,catalan,fr-en,The apartment is stylish. Everything is clean. 10mins from the station on foot. I recommend.
Excelente departamento en Paris. Suoer bien ubicado. Cerca de Gare Du Nord y de Galerias La Fayette.  Pequeño pero cómodo para 4 personas. Sin duda me volveria a hoperdar en el.,1,catalan,es-en,Excellent apartment in Paris. Suoer well located. Close to the Gare Du Nord and Galleries Lafayette. Small but comfortable for 4 people. I will definitely come back to hoperdar in the.
Prima apartment vlakbij Gare du Nord en Canal St Martin.,1,catalan,en-en,Prima apartment vlakbij Gare du Nord en Canal St Martin.
Exzellent !,1,catalan,de-en,Excellent !
"Franchement Super. Propreté,  accueil. On trouve tout surtout les essentiels dand ce logement. 
Merci beaucoup.
Bravo",1,catalan,fr-en,"Frankly Super. Cleanliness, hospitality. There is especially essential in relation to this housing. 
Thank you very much.
Bravo"
"Pis amb bona imatge però amb falta de neteja important (sobretot a la cuina!). Vam contactar amb Airbnb i amb l'amfitriona pels problemes de neteja i perque no hi havia tapa al water i el penúltim dia de l'estada, després de moltes converses, va vindre la mare de la Cyndra (perque ella estava de viatje) a netejar. El llit era còmode. El pis era diferent del que apareix a les fotos, els mobles casi els mateixos, però estava bé, l'únic que per accedir al altell hi havia unes escales força complicades de baixar (molt verticals i els graons molt estrets). El wifi i la tele no funcionaven. Faltava neteja en general i pot ser una funda pel sofa i la butaca ja que estaven amb taques. La meva parella i jo no repetiriem si ens trobéssim les mateixes condicions de ordre i neteja!",1,catalan,ca-en,"Floor with a good image but with a lack of important cleaning (especially the kitchen!). We contacted Airbnb and the host by the problems of cleaning and because there was no lid to the toilet and on the last day of the stay, after many conversations, was to come the mother of the Cyndra (because she was of the trip) to clean. The bed was comfortable. The floor was different from what appears in the photos, the furniture is almost the same, but it was ok, the only access to the attic there were some stairs quite complicated to download (very vertical and the steps very narrow). The wifi and tv were not working. Was clean in general and can be a cover for the sofa and the armchair as it were with spots. My partner and I don't repetiriem if we were the same conditions of order and cleanliness!"
"위치는 정말 좋아요.
위생은 사진만큼은 아니지만 괜찮은 편이 었어요 ^^",1,catalan,ko-en,"The location is really good.
Hygiene is the photo but not as much as a decent hotel was. ^^"
"房子位於cambonne站,離巴黎鐵塔不遠,散步即可到達,離地鐵站近,搭乘地鐵方便｡",1,catalan,zh-en,"The house is located in cambonne station,from the Eiffel Tower is not far,walking can be reached,away from the metro station near the Metro convenient location."
"위치가 아주 좋았습니다. 여러 역과 가깝고 조금만 걸어가면 시테섬과 마레지구, 시청과 포럼데알에 접근 가능하고 아주 queer-friendly한 동네인 게 느껴집니다. 치안도 괜찮은 편인 것 같아요. 똬많 꺠단 넘무 만아욧 찜들꼬 깔떄는 찌옦 끄짜채, 찜업써또 힘뜺니똬 끄리꼬 침떄하꼬 첞쨩이 넘모 갂아와써 엻음엔는 쑴이 맦혓욧 빵이 아쮸 떠웠눈떼 섢뿡끼또 1쯩않이면 않옶니따 화짱씷또 뼌끼까 꺼뜬을로많 까려쪄 잇씁닏땨 똥헁인 똥쌀떄 쮸끔잆니땨. 호스트 분도 아주 친절하게 케어해 주십니다. 체크인 일찍 하려 했더니 키 얻어가게 해주셨고 방에는 파리 관광에 대한 정보가 가득했습니다. 와이파이 아주 잘 터집니다. 감동의 숙소ㅠ",1,catalan,ko-en,"The location is very good. Multiple station and close to and just a short walk to the Cité Island and the Marais district, city hall and the Forum des Halles in the accessible and very queer-friendly neighbourhoods like felt. Security is very good. Its tons of counter top over the rubber only. steamed them, Oh pallet detection that the stick gave off no vegetables, steamed up by corporate power 뜺. 똬 off and tip the bed reaches to the tip 첞 my over memory between and by 엻 then that 쑴 this 맦 having. bread, but my left was sight herds 섢뿡 feel even 1 쯩 not unless 옶 is off screen, Chan 씷 even 뼌 feel far off, hilarious to know everything about how to grab pieces ugly pretty 땨 shit 헁 got rice ^ ^ slept sometimes 잆. 땨. The host also very friendly care. Check-in early to the was key get that he and the Paris tourist information about was Packed. Wi-Fi very well. A sense of place."
"Acceuil super
Je recommande 
Appart neuf ",1,catalan,fr-en,"Home super
I recommend 
Apartment nine "
"Excellent place. Perfect location. Spacious, bright. Merci!",1,english,en-en,"Excellent place. Perfect location. Spacious, bright. Merci!"
"Espace, calme, accès transports",1,catalan,fr-en,"Space, quiet, access to transport"
IMPECCABLE !,1,catalan,en-en,IMPECCABLE !
"とてもｵｽｽﾒのｱﾊﾟｰﾄです｡Alesia 駅､ﾊﾞｽ停から徒歩5分以内｡治安もよく､夜､歩いても大丈夫でした｡ﾚｽﾄﾗﾝやｶﾌｪ､ｽｰﾊﾟｰﾏｰｹｯﾄ､ﾊﾟﾝ屋さんなども近くにあります｡
ﾙｰﾑﾒｲﾄは､ﾌﾗﾝｽ語のみ話せます｡とても親切で綺麗好きで精一杯､助けてくれました｡大事なことは翻訳ｱﾌﾟﾘを使って会話できるので問題ありません｡とても素晴らしい人です｡
部屋は十分広くｱｰﾄが沢山飾ってありお洒落でした｡ﾍﾞｯﾄﾞも大きくて快適でした｡
また次回も泊まりたいです｡",1,catalan,ja-en,"Most policies, like bread we Oh is. Alesia station､Buss stop within a 5-minute walk from｡ Security as well the night､walk more. My live me and I pump enough､slab frames ladder parts Green Centre Point Inn times, thanks, too I don't understand how to pack for a shop as well as on.
Maybe tie the camera I devices, in vehicle, on a Bicycle stop me I bring it. A very kind and beautiful like my best､help it. The important thing is the translation app isn't opening conversation is not a problem, as you can｡ The most wonderful people available.
The room is well widely better support frames, many adorned in the stylish and fun! Suddenly I was then told work fine with the larger center, to help you unwind after an action-Packed day in the city of Lima.
Tip: Don't wait until it's too late!｡"
"Julie nos preparó todo a nuestra llegada y nos dejó una botella de vino y unos snacks muy ricos.

El apartamento esta en una zona muy bonita de Paris y a 5 minutos andando de la Torre Eiffel.

Todo limpio y muy acogedor. 

Estancia Perfecta !!!!",1,catalan,es-en,"Julie prepared for us at our arrival and left us a bottle of wine and a few snacks very rich.

The apartment is in a very nice area of Paris and 5 minutes walk from the Eiffel Tower.

Everything was clean and very cozy. 

Perfect Stay !!!!"
"Julie nos fue a esperar al Metro y nos dejo las mejores recomendaciones del Barrio. Muy amable y el departamento es tal cual la descripción:Hermoso, nos sentimos como en casa y todo resulto mejor de lo que nos esperabamos.


",1,catalan,es-en,"Julie we went to wait for the Metro and left us the best recommendations in the Neighborhood. Very friendly and the apartment is as the description:Beautiful, we felt like at home and everything turned out better than we expected.


"
