comments,N,lang
"Lejligheden havde alt, hvad vi behøvede: Et værelse med en rigtig god seng og med spisebord. Rummeligt badeværelse og et lille køkken. Her først i november var det stadig så lunt, at vi kunne nyde vores morgenmad på altanen.
Lejligheden ligger næsten lige overfor metroen Richard Lenoir, og også tæt på Bastillepladsen, så det var nemt at komme omkring. Vi gik meget rundt og kan anbefale lidt længere gåture i området, f.eks. langs St. Martin kanalen, tur ad Promenade Plantée, Belvilleparken. Desuden er der mange fine, små caféer og restauranter, hvis man går ned ad Rue Froment og ad Rue de la Roquette, som er meget tæt på.
Der ligger et supermarked lige rundt om hjørnet, og torsdag og søndag er der marked midt på boulevarden ned mod Bastillepladsen.
",1,danish
"Fin sted I centrum af Montmartre, meget stille selv om lige på en stor vej. Fantastisk brasserie på den anden side af vejen. Perfekt til 2 eller 3 mennesker. ",1,danish
"제롬의 아파트는 에어비앤비 사진 그대로
완벽에 가까웠습니다. 파리에 도착해서
숙소를 찾는 건 너무 쉬웠고, 제롬은 친절하게
방 구석구석을 설명해 주었습니다.
아파트의 위치는 지하철 6분 거리 하나, 12분 거리
하나, 10분 거리 하나 총 3개의 가까운 역이
있어 다니기 매우 편했습니다. 동네에는
까루프와 오셩 등 마트가 즐비하고 맛있는 빵집에
카페, 세탁실 등 실생활에 필요한 건 모두 있었습니다. 무엇보다 안전하고 조용한 동네에 위치하고
있어 테러가 발생한 후에도 아무 무리 없이
지낼 수 있었습니다. 언제라도 다시 파리에 간다면
무조건 다시 가고 싶은 최고의 아파트이자
호스트 제롬이었기에 벌써 부터 그립네요:)",1,danish
"Vi har haft et fantastisk ophold i Francks lejlighed, perfekt til to voksne og to teenagere. Dejlig beliggenhed. ",1,danish
Lucies lejlighed er en klassisk Pariser-lejlighed med en fantastisk udsigt over byen og til Sacre Coeur. Kvarteret er klassisk livligt og det tager 20 min at gå til Sacre Coeur. Lucie er sød og kommunikerende.,1,danish
"Vanvittig lækker lejlighed i en let tilgængelig og meget sikker bygning-mængder af køkkengrej og andet brugbart.
Måske bedste placering i Paris. Spise, indkøb, slentre og transport i alle retninger - også ud af Paris ( banegård, metro og lufthavnsbus).
Og så et stenkast fra Montparnasse Kirkegården ( et must).",1,danish
"Meget venlig, imødekommende og hjælpsom.",1,danish
"Skønt sted, rigtig god beliggenhed - stille og roligt.",1,danish
"Anderledes lejlighed i gammelt butikslokale. Lejligheden ligger i en fin gammel arkade, der er aflukket. Området er perfekt. Tæt på metro og centrum af Marais. Det er en lille lejlighed, men der er alt hvad man skal bruge - et veludstyret køkken, en fin seng og et godt badeværelse. Lejligheden er indrettet med gamle møbler, store spejle og masser af malerier. ",1,danish
"Meget venlig vært, der svarede hurtigt på henvendelser. Vi følte os meget velkomne. Rar lille lejlighed med fantastisk udsigt over byen. Hyggeligt kvarter, ikke turistet, tæt på metro direkte til centrum. Mange indkøbsmuligheder. Enkelte ting, skydedøre og blandingsbatterier fx.trænger til vedligeholdelse.",1,danish
Decline,1,danish
Perfekt vært,1,danish
Good place for Paris trip,1,english
"Det var rigtig fint at bo ved Cyril. Der var dejligt pænt og rent, og vi havde plads i køleskab og skabe til vores ting. Han var meget venlig og hjælpsom, specielt mht. guide hjælp omrking metro, cykler, spisesteder, indkøb osv. 
God oplevelse og kan klart anbefales.",1,danish
"Vi har meget tilfredse med lejligheden, som passede perfekt til vores familie på 3 - mor, far og teenagesøn. Cyril er en virkelig god vært, og vi følte os meget godt informeret. Lejligheden er indbydende og ren. Vi var også meget begejstrede for området med kanalen og cafeerne og den fantastiske Parc de la Villette, som vi brugte flittigt.",1,danish
"Velkomsten af min vært da vi kom til lejligheden var over al forventning. Lejligheden blev vist frem, og der blev forklaret om området hvor lejligheden lå i.
Lejligheden levede mere end vi regnede med op til vores forventninger, og var for os en super base til at få set Paris. Kunne ikke ligge mere centralt i forhold til alt hvad der skal opleves i Paris. Lokal området med masser af cafeer m.m., og så til de store boulevarder.
En alt i alt fantastisk lejlighed, med en skøn vært.",1,danish
"Superhyggeligt lille hus. Meget stille om natten, og hyggelig lille gårdhave. Varm anbefaling",1,danish
Great place for exploring Paris. A++,1,english
"Det er en rigtig hyggelig lejlighed og meget pæn ren. Den ligger i et rigtig hyggeligt kvarter med mange små cafeer og butikker, om søndagen er der marked lige ude for døren. Sandra er en meget sød og hjælpsom vært. ",1,danish
"Det var en helt fantastisk lejlighed med en helt fantastisk beliggenhed! Lejligheden havde alt hvad man havde brug for, og Celine var den sødeste vært. ",1,danish
dejligt centralt ophold i Paris - dejligste tag-terrasse med super udsigt.  Jean Jacques giver en rigtig god service,1,danish
"Fantastisk sted for to personer.
Tæt på offentlig transport, indkøb og spisesteder.",1,danish
"Det lille studio var det perfekte sted at bo for min kæreste og jeg på vores korte tur til Paris. Lejligheden er hyggelig og har et dejligt lille badeværelse og toilet. Beliggenheden kunne ikke være bedre - tæt på smukke Canal Saint Martin, en kort gåtur til fantastiske restauranter og butikker i Marais, 5 minutter fra Du Pain et Des Idées, der laver Paris' bedste croissanter, og tæt på mange metrostationer, hvilket gør det let at komme rundt. Har man mod på det, kan man også gå til Notre Dame, Louvre og Centre Pompidou. Grégory og Arnaud var behjælpelige og nemme at komme i kontakt med.  Jeg kan klart anbefale at bo her!",1,danish
"Vi følte os velkomne fra starten. Hyggelig lille værelse og lige midt i de små gader ved St. Germain med cafeer, restauranter og små sjove butikker.
Vi kommer gerne igen og besøger stedet.",1,danish
"Meget søde og venlige værter. 
Stedet er under renovering, så der var ikke meget plads. 
Toilet og bad deles med 4-6 personer, men det gik nu meget godt. 
Egner sig bedst til kortere ophold og par der kan klare en relativ lille dobbeltseng. ",1,danish
"Værten stod og tog imod os, da vi ankom til lejligheden, selvom vi 1 time forsinket i lufthavnen. Værten var utrolig sød og hjælpsom til at vise lejligheden frem. Der var sat en velkomst vin, som vi kunne gøre brug af. Lejligheden er helt perfekt til 2 mennesker. Folk i nabolaget hilste pænt og var meget imødekommende. Et rigtigt rart sted at være. Vi kunne sagtens være der i en længere periode.",1,danish
"Værten var ikke tilstede da vi ankom så vi har ingen oplevelse af hende direkte, men der var fin beskrivelse af hvorledes vi kom ind.
Lejligheden lå dejligt i Paris, tæt på Park Luxemburg. Køkkenfaciliteterne var ikke så gode i forhold til prisniveauet.",1,danish
"Lejligheden ligger rigtig godt, få meter fra Metro og busser. Godt kvarter med mange gode spisesteder. Gode indkøbsmuligheder i nærheden.
Vi var 4 voksne i en uge. Det var for meget til den lejlighed. Der var ingen udluftningsmulighed-ingen vinduer-det gav problemer med det knapt tildelte håndklæder- de kunne ikke tørre. Sengene var meget ukomfortable. Køkkenudstyr mangelfuldt.",1,danish
"
Særdeles venlig og præcis kommunikation med imponerende svartider fra Thierry før rejsen. 

Lejligheden indeholdt det, den skulle - lidt slidt, men velfungerende.

Dejligt roligt kvarter med gode restauranter og indkøbsmuligheder. Behageligt tæt på Metro.",1,danish
"Min kæreste og jeg havde fem skønne dage i Giangs dejlige lejlighed. Vi må klart fremhæve den skønne altan, hvor vi med udsigt til Eiffeltårnet spiste vores morgenmad og nød et glas vin. Lejligheden ligger tæt på en metrostation, så det var let at komme ind i hjertet af Paris. Vi vil klart anbefale Giang som vært og lejligheden er et rigtig godt udgangspunkt for et besøg i Paris.",1,danish
"Giangs lejlighed er virkelig et dejligt sted at komme til. Der er en hjemlig atmosfære, som man føler sig rigtig godt tilpas i. Flere beskrivelser af alt man har brug for at vide. En dejlig modtagelse. Man bliver hurtig kendt med kvarteret og kan let komme til en metro. Der var intet, som kunne have været bedre.",1,danish
"Virkelig lækker lejlighed. Ren og pæn. Ligger i et rigtig hyggeligt område.
Christine var meget hjælpsom, og tog meget godt imod os.",1,danish
"Vi var glade for at bo i det lille studio. Det er mindre og mørkere end man oplever på billederne - badeværelset er i top, og der er alt hvad man behøver. Kvarteret er det bedste af det hele, og lejligheden ligger i en smøge, så der også er roligt. Alt i alt en god oplevelse.",1,danish
"Christines bolig er placeret perfekt, lige ved siden af bastille pladsen, omringet af gode cafeer, shoppemuligheder og en masse liv! Hendes lille lejlighed er hyggelig og egner sig perfekt til en kort ferie i en storby. Sengen er en smule hård, ellers var alt perfekt.",1,danish
"Lejligheden ligger rigtig godt, og man får præcis det man ser på billederne. Det er ikke en kæmpe penthouse lejlighed, men den fungerer helt fint til 2 personer - ret hyggeligt. 
Værten er hurtig til at svare og der var generelt ingen problemer. 
Alt i alt et godt ophold!",1,danish
"Vi blev modtaget af en yderst venlig værtinde - og det til trods for at vi først ankom til midnat.
Lejligheden var smuk, ren og indbydende. Der var alt hvad vi kunne ønske.  Beliggenheden var perfekt - lige midt i Marais. ",1,danish
En hyggelig lejlighed som er børnevenlig. Vi nød vores ophold.,1,danish
"Leiligheten er fantastisk! Alle detaljene, maleriene på veggene, høyden under taket. Den er like vakker i virkeligheten som på bildene. Nabolaget føltes trygt og godt. Det tok ca 15 minutter å gå til Latinerkvarteret, og 30 minutter til Marais. En fantastisk restaurant lå like om hjørnet: Les Papilles. ",1,danish
Tolle Unterkunft!!!!,1,danish
"Vi havde en absolut topklasses oplevelse. Hyggelig og meget personlig lejlighed i hele tre plan. Emma var fantastisk sød og hjælpsom og kvarteret er fuld af autentisk pariserstemning, dejlige restauranter og en café på hvert hjørne. Det kunne ikke være meget bedre. 
Varm anbefaling!",1,danish
"Pæn og hyggelig lejlighed, hvor man følte sig velkommen. Roligt kvarter. Dejligt med altan til stille gård.
",1,danish
"Virkelig dejlig lejlighed med fantastisk udsigt.
Alt fungerede perfekt.",1,danish
Hyggeligt område i en rigtig pariser lejlighed. Roligt kvarter men tæt på hyggelige restauranter. Lejligheden har alt hvad man har brug for til en forlænget weekend i Paris.,1,danish
Super.,3,danish
메세지로 위치를 알려줬으나 찾기 조금 어려웠다.,1,danish
"Maries lille værelse med bad,  køleskab og kaffemaskine ligger ganske ideelt og tæt på en lang række seværdigheder i Paris, specielt hvis man finder ud af Metro -systemet. Værelset er behageligt og fordi det ligger væk fra passagen, er der stille og roligt ingen  larm fra gaden.
Værtesfolket er ukompliceret og blander sig ikke.
",1,danish
"Min datter og jeg havde et skønt ophold i Zannes lejlighed der ligger fantastisk placeret i vores yndlings Marais kvarter, meget fint i en lille stille sidegade, og utrolig tæt på metro, shopping og fine cafeer og restauranter lige om hjørnet. Zanne tog selv imod da vi kom og alt i lejligheden fungerede perfekt ! Vi vil helt sikkert spørge Zanne om lov til at leje denne skønne plet næste gang vi besøger byernes by ! Katja/DK",1,danish
Great location.  Beautiful light.  Comfortable beds. Good kitchen.  Lots of great local information left for us from Zanne.,1,english
"Vi blev modtaget af en veninde til værten da han melde fra i sidste øjeblik, men det var en god modtagelse og vi blev hurtigt sat ind i lejlighedens funktioner etc. (på fransk).
Beliggenheden kan der måske sættes lidt på da lejligheden vender ud til en gade hvor der måske ikke er så meget velstand at spore :-) men ellers fungerer det fint og er tæt på Place de la Bastille (10 min gang).
Lejligheden er slidt og de billeder der er på nettet er ikke opdateret og giver derfor ikke det helt rigtige billede af standen. Men lejligheden fungerer og vi havde plads nok til os alle 5.",1,danish
Vi havde et fantastisk ophold i Paris. Jérôme var sød og behjælpsom. Lejligheden var ren og lækkert indrettet og lokationen var super!,1,danish
"Stanislas var hele vejen igennem en sympatisk fyr og en særdeles hjælpsom vært, der lyttede til vores behov fra først til sidst. Han sørgede for vi fik lejligheden helt for os selv i de 4 døgn vi var der. Jeg vil varmt anbefale dette charmerende sted til alle. ",1,danish
Alles tippi-toppi! Gerne wieder :),1,danish
"Boligen lever til fulde op til billederne. Det er en meget personlig og hyggelig lejlighed. Beliggenheden er i top. Området er levende og klart et beboelsesområde og ikke overtaget af turister. Derfor er der mange gode spisesteder, som ikke er turistfælder. Og interessante butikker i området. Det ligger centralt. Andre interessante områder er i gåafstand fra lejligheden. Der er kortbgåafstand til flere metrostationer.",1,danish
"Vi havde et rigtig dejlig ophold i Francesca's bolig. Beliggenheden er super, tæt på cafeer, restauranter og metro. Lejligheden er lys og rummelig og perfekt til par eller venner.",1,danish
"Lejligheden har en super god placering. Det er ikke muligt, at lave mad i lejligheden, der mangler kogegrej og kogepladerne fik vi ikke til at fungere. Grim lugt fra kloakken.",1,danish
