comments,N,lang,en-en,comments
"Républiqueの駅の､4番出口から徒歩2-3分の好立地です｡小さいながら機能的なｱﾊﾟﾙﾄﾏﾝで､姉と二人で利用しました｡ﾘﾋﾞﾝｸﾞﾙｰﾑにｿﾌｧｰﾍﾞｯﾄﾞがあるため､就寝の際のﾌﾟﾗｲﾊﾞｼｰも保たれ､快適に過ごせます｡ｷｯﾁﾝ用品や基本的な調味料も全て揃っているので､自炊したい方にもおすすめです｡

ﾎｽﾄはﾛﾝﾄﾞﾝ在住のﾌﾗﾝｽの方のようです｡到着時には､その人のお友達から鍵を受け取ることになります｡",1,french,ja-en,"République station of Toyota 4 walk from Exit 2-3 minutes of good location available. Small but functional access ladder purple blue microphone range, and my sister and two people use it. Weekend I needed to move for maintenance, spent about a half hour getting my maybe too the software of a prequel I was a killer I was then told work fine you, and sleep when you press and saved locally assembled my system I also kept, and comfortable way. The I LOL range utensils and basic seasoning to all of the seemingly self-catering want to and can.

Host families vs the phone / tablet far from computer, my Protection Day screen live its either of those since it's the most efficient one as far as I know. Upon arrival, it is people from your friends to receive keys and further on."
"Nous avons bien aimé le logement de David. Il est situé dans un quartier charmant avec un boulangerie fantastique à deux pas. De plus, la majorité des attraits touristiques se font à pied. Nous n'avons pas rencontré David mais la communication avec l'hôte a été facile. Nous recommandons ce logement. ",1,french,fr-en,"We have loved the dwelling of David. It is located in a charming neighbourhood with a fantastic bakery. In addition, the majority of tourist attractions are walking distance. We have not met David, but the communication with the host was easy. We recommend this accommodation. "
"l'appartement de David bénéficie d'un emplacement parfait: métro République à 50 m, Canal Saint-Martin à 250 m.
Il est fonctionnel, agréable, tenu très propre... en conclusion, un point de chute idéal sur Paris.
Tout a été organisé parfaitement par David pour l'entrée dans le logement.",1,french,fr-en,"the apartment David has a perfect location: metro Republic 50 m, Canal Saint-Martin to 250 m.
It is functional, pleasant, kept very clean... in conclusion, an ideal base in Paris.
Everything was organized perfectly by David for the entry into the dwelling."
"Nous avons apprécié le calme, et le confort de ce logement très bien situé au centre de Paris à deux pas du métro République. ",1,french,fr-en,"We enjoyed the quiet, and the comfort of this accommodation very well located in the centre of Paris, two steps away from the metro Republic. "
"J'étais à Paris en famille avec mes parents et nous avons passé un super séjour chez David. L'appart se retrouve dans un quartier très vivant, accessible et plutôt calme pour Paris. Nous le recommandons vivement! David s'est montré très disponible pour répondre à nos questions avant le départ et aussi très flexible pour les horaires d'arrivé et de départ. C'était juste parfait! Merci!",1,french,fr-en,"I was in Paris with my parents and we had a great stay with David. The apartment is in a lively, accessible and rather quiet for Paris. We would highly recommend it! David was very available to answer our questions before departure and also very flexible schedules for arrival and departure. It was just perfect! Thank you!"
"Tout était parfait. Le descriptif était exact autant l'accès à l'appartement que son fonctionnement. Une situation idéale, proche du métro et calme grâce à la cour! L'aménagement de l'appartement était très agréable, petit mais il y avait tout et on ne s'est pas senti à l'étroit. J'y reviendrais!",1,french,fr-en,"Everything was perfect. The description was exactly the same access to the apartment is that its functioning. An ideal location, close to metro and quiet thanks to the court! The layout of the apartment was very nice, small but it had everything and we didn't feel cramped. I would go back!"
"logement agreable conforme à la description, bien situé au cœur de Paris",1,french,fr-en,"housing style in accordance with the description, well located in the heart of Paris"
"Un super séjour parisien!! l'appartement, situé dans une rue animée à 2 pas de la place de la république, était pourtant très calme. Une déco sobre et fonctionnelle parfaite pour un court séjour. Le métro est à 50m. En l'absence de David, Monica nous a reçu très gentiment. Nous avons pu déposer nos bagages un peu avant l'heure prévue et c'était très appréciable.
Le petit plus: une super bonne boulangerie au pied de l'immeuble... parfait pour les petits croissants du matin!!
En bref, nous y retournerions sans hésiter.
",1,french,fr-en,"An excellent stay in paris!! the apartment, located in a lively street 2 steps from the place of the republic, was yet very quiet. A home sober and functional, perfect for a short stay. The metro is 50m away. In the absence of David, Monica received us very kindly. We were able to drop our luggage a little before the scheduled time and it was very nice.
The little extra: a super good bakery at the foot of the building... perfect for small croissants in the morning!!
In short, we would return without hesitation.
"
"L'appartement de David est idéalement situé, à 50 mètres de la place de la République, au coeur d'un quartier très dynamique et pourtant au plus grand calme. David a été un hôte très prévenant dès la réservation en nous donnant tous les détails dont nous avions besoin, en nous indiquant les meilleurs endroits pour profiter au mieux de notre séjour, et en s'enquérant pendant notre séjour d'éventuelles questions que nous aurions. L'appartement est très agréable et bénéficie de toutes les commodités. Nous avons passé un excellent séjour et ne manquerons pas de réserver à nouveau chez lui lors de notre prochain weekend à Paris. Merci encore, David !",1,french,fr-en,"The apartment of David is ideally located, 50 meters from the Republic square, in the heart of a district very dynamic and yet the most calm. David has been a host very attentive from the booking by giving us all the details we needed, showing us the best places to make the most of our stay, and inquiring about during our stay any questions we would have. The apartment is very nice and has all the conveniences. We spent an excellent stay and will certainly book again with him on our next weekend in Paris. Thank you again, David !"
"Bonne adresse. Quartier animé mais appartement plutôt calme, très fonctionnel et impeccable. Un petit peu sombre en journée l'hiver, peut-être.",1,french,fr-en,"Good address. Lively area but apartment quiet, very functional and spotless. A little dark in the day in the winter, maybe."
"L'appartement est très confortable et correspond tout a fait à la proposition. 
David nous a donné tous les éléments pour nous installer chez lui. 
Monica était déjà à l'appartement pour nous accueillir à notre arrivée. 
L'appartement était très propre.
Il y avait aussi une base de : café, thé, sucre et assaisonnement dans la cuisine.
Nous avions un problème de lampe de chevet et avons laissé un message à Monica qui nous a répondu dans l'heure pour nous indiquer où se trouvaient les ampoules de rechange.
La box et la TV avait un problème de fonctionnement mais David a pu joindre très rapidement SFR qui lui a confirmé que c'était un problème de leur part. En effet, tout a fonctionné dans l'heure suivante. 

Situation superbe, à 50 mètres du métro république, à 2 pas du canal St Martin (dommage, il était vide pour les grands nettoyages....).
Quartier très animé (mais appartement calme), superbe boulangerie juste à côté, tous les commerces à proximité. 
Appartement Top pour profiter au mieux de Paris.",1,french,fr-en,"The apartment is very comfortable and corresponds entirely to the proposal. 
David has given us all the elements we install home. 
Monica was already at the apartment to welcome us upon our arrival. 
The apartment was very clean.
There was also a base of : coffee, tea, sugar and seasoning in the kitchen.
We had a problem of the bedside lamp, and have left a message for Monica that we responded within the hour to tell us the whereabouts of the replacement bulbs.
The box and the TV had a problem, but David was able to reach very quickly SFR has confirmed that it was a problem on their part. In fact, everything has worked out in the next hour. 

Superb location, 50 meters from the metro republic, 2 steps from the canal St Martin (a pity, it was empty for major cleanings....).
Neighbourhood very lively (but quiet apartment), a beautiful bakery right next door, all shops nearby. 
Apartment Top to enjoy the best of Paris."
